tripdurationseconds,tripdurationminutes,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
322,5,9/4/17 0:08,9/4/17 0:14,330,Reade St & Broadway,40.71450451,-74.00562789,360,William St & Pine St,40.70717936,-74.00887308,21760,Subscriber,1979,Male
714,12,9/4/17 0:08,9/4/17 0:20,411,E 6 St & Avenue D,40.72228087,-73.97668709,326,E 11 St & 1 Ave,40.72953837,-73.98426726,28325,Customer,NULL,Unknown
392,7,9/4/17 0:08,9/4/17 0:15,3081,Graham Ave & Grand St,40.711863,-73.944024,471,Grand St & Havemeyer St,40.71286844,-73.95698119,28755,Subscriber,1979,Male
760,13,9/4/17 0:08,9/4/17 0:21,3319,14 St & 5 Ave,40.666287,-73.98895053,3411,Bond St & Bergen St,40.6849668,-73.98620772,29058,Subscriber,1961,Male
1063,18,9/4/17 0:08,9/4/17 0:26,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,30628,Customer,NULL,Unknown
340,6,9/4/17 0:08,9/4/17 0:14,465,Broadway & W 41 St,40.75513557,-73.98658032,479,9 Ave & W 45 St,40.76019252,-73.9912551,21483,Subscriber,1981,Male
622,10,9/4/17 0:09,9/4/17 0:19,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,418,Front St & Gold St,40.70224,-73.982578,27481,Subscriber,1988,Male
366,6,9/4/17 0:09,9/4/17 0:15,403,E 2 St & 2 Ave,40.72502876,-73.99069656,433,E 13 St & Avenue A,40.72955361,-73.98057249,25771,Subscriber,1986,Male
239,4,9/4/17 0:09,9/4/17 0:13,229,Great Jones St,40.72743423,-73.99379025,3263,Cooper Square & E 7 St,40.7292365,-73.99086803,20909,Subscriber,1987,Male
1137,19,9/4/17 0:09,9/4/17 0:28,504,1 Ave & E 16 St,40.73221853,-73.98165557,257,Lispenard St & Broadway,40.71939226,-74.00247214,25758,Subscriber,1997,Male
484,8,9/4/17 0:09,9/4/17 0:17,3249,Verona Pl & Fulton St,40.68035608,-73.9476791,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,20314,Subscriber,1992,Male
1392,23,9/4/17 0:09,9/4/17 0:32,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,18654,Subscriber,1995,Female
2243,37,9/4/17 0:09,9/4/17 0:46,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,20745,Customer,NULL,Unknown
1440,24,9/4/17 0:09,9/4/17 0:33,128,MacDougal St & Prince St,40.72710258,-74.00297088,2008,Little West St & 1 Pl,40.70569254,-74.01677685,20977,Subscriber,1997,Male
1051,18,9/4/17 0:09,9/4/17 0:27,3224,W 13 St & Hudson St,40.73997354,-74.00513873,363,West Thames St,40.70834698,-74.01713445,20558,Customer,NULL,Unknown
170,3,9/4/17 0:09,9/4/17 0:12,469,Broadway & W 53 St,40.76344058,-73.98268129,450,W 49 St & 8 Ave,40.76227205,-73.98788205,14841,Subscriber,1975,Male
1051,18,9/4/17 0:09,9/4/17 0:27,3224,W 13 St & Hudson St,40.73997354,-74.00513873,363,West Thames St,40.70834698,-74.01713445,18996,Customer,NULL,Unknown
1088,18,9/4/17 0:09,9/4/17 0:27,411,E 6 St & Avenue D,40.72228087,-73.97668709,483,E 12 St & 3 Ave,40.73223272,-73.98889957,29766,Subscriber,1997,Male
1432,24,9/4/17 0:09,9/4/17 0:33,128,MacDougal St & Prince St,40.72710258,-74.00297088,2008,Little West St & 1 Pl,40.70569254,-74.01677685,28736,Customer,1996,Female
317,5,9/4/17 0:09,9/4/17 0:15,507,E 25 St & 2 Ave,40.73912601,-73.97973776,461,E 20 St & 2 Ave,40.73587678,-73.98205027,30763,Subscriber,1964,Male
394,7,9/4/17 0:09,9/4/17 0:16,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,19677,Subscriber,1989,Female
987,16,9/4/17 0:09,9/4/17 0:26,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,16416,Customer,NULL,Unknown
259,4,9/4/17 0:09,9/4/17 0:14,411,E 6 St & Avenue D,40.72228087,-73.97668709,433,E 13 St & Avenue A,40.72955361,-73.98057249,29726,Subscriber,1977,Male
1020,17,9/4/17 0:09,9/4/17 0:26,301,E 2 St & Avenue B,40.72217444,-73.98368779,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,27771,Subscriber,1982,Male
9268,154,9/4/17 0:10,9/4/17 2:44,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,29799,Customer,NULL,Unknown
274,5,9/4/17 0:10,9/4/17 0:14,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,14661,Subscriber,1971,Male
335,6,9/4/17 0:10,9/4/17 0:15,3158,W 63 St & Broadway,40.77163851,-73.98261428,530,11 Ave & W 59 St,40.771522,-73.990541,29738,Subscriber,1961,Female
280,5,9/4/17 0:10,9/4/17 0:15,505,6 Ave & W 33 St,40.74901271,-73.98848395,267,Broadway & W 36 St,40.75097711,-73.98765428,27568,Customer,NULL,Unknown
323,5,9/4/17 0:10,9/4/17 0:15,505,6 Ave & W 33 St,40.74901271,-73.98848395,267,Broadway & W 36 St,40.75097711,-73.98765428,25269,Customer,NULL,Unknown
311,5,9/4/17 0:10,9/4/17 0:15,3158,W 63 St & Broadway,40.77163851,-73.98261428,530,11 Ave & W 59 St,40.771522,-73.990541,18817,Subscriber,1960,Male
43834,731,9/4/17 0:10,9/4/17 12:21,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,25644,Customer,NULL,Unknown
6465,108,9/4/17 0:10,9/4/17 1:58,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,25597,Customer,NULL,Unknown
1033,17,9/4/17 0:10,9/4/17 0:27,411,E 6 St & Avenue D,40.72228087,-73.97668709,483,E 12 St & 3 Ave,40.73223272,-73.98889957,28451,Customer,NULL,Unknown
6090,102,9/4/17 0:10,9/4/17 1:52,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,16316,Customer,NULL,Unknown
326,5,9/4/17 0:10,9/4/17 0:16,3082,Hope St & Union Ave,40.71167351,-73.95141312,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,30464,Subscriber,1988,Female
2069,34,9/4/17 0:10,9/4/17 0:45,150,E 2 St & Avenue C,40.7208736,-73.98085795,508,W 46 St & 11 Ave,40.76341379,-73.99667444,18522,Subscriber,1997,Female
382,6,9/4/17 0:11,9/4/17 0:17,3224,W 13 St & Hudson St,40.73997354,-74.00513873,325,E 19 St & 3 Ave,40.73624527,-73.98473765,29192,Subscriber,1993,Male
1869,31,9/4/17 0:11,9/4/17 0:42,238,Bank St & Washington St,40.7361967,-74.00859207,238,Bank St & Washington St,40.7361967,-74.00859207,19655,Subscriber,1995,Male
538,9,9/4/17 0:11,9/4/17 0:20,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,312,Allen St & Stanton St,40.722055,-73.989111,25664,Customer,1992,Male
98,2,9/4/17 0:11,9/4/17 0:13,466,W 25 St & 6 Ave,40.74395411,-73.99144871,442,W 27 St & 7 Ave,40.746647,-73.993915,28561,Subscriber,1993,Female
1171,20,9/4/17 0:11,9/4/17 0:31,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,453,W 22 St & 8 Ave,40.74475148,-73.99915362,16311,Subscriber,1961,Male
1621,27,9/4/17 0:12,9/4/17 0:39,434,9 Ave & W 18 St,40.74317449,-74.00366443,473,Rivington St & Chrystie St,40.72110063,-73.9919254,25873,Customer,NULL,Unknown
446,7,9/4/17 0:12,9/4/17 0:19,401,Allen St & Rivington St,40.72019576,-73.98997825,3467,W Broadway & Spring Street,40.72494672,-74.00165856,30001,Subscriber,1984,Male
332,6,9/4/17 0:12,9/4/17 0:17,3067,Broadway & Whipple St,40.7016657,-73.9437303,3454,Leonard St & Maujer St,40.71036854,-73.94705951,30817,Subscriber,1968,Male
6731,112,9/4/17 0:12,9/4/17 2:04,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,26640,Customer,NULL,Unknown
806,13,9/4/17 0:12,9/4/17 0:25,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,21050,Subscriber,1994,Male
6328,105,9/4/17 0:12,9/4/17 1:57,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,20523,Customer,NULL,Unknown
49846,831,9/4/17 0:12,9/4/17 14:03,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,478,11 Ave & W 41 St,40.76030096,-73.99884222,15116,Customer,NULL,Unknown
301,5,9/4/17 0:12,9/4/17 0:17,523,W 38 St & 8 Ave,40.75466591,-73.99138152,442,W 27 St & 7 Ave,40.746647,-73.993915,30237,Subscriber,1969,Female
583,10,9/4/17 0:12,9/4/17 0:22,3112,Milton St & Franklin St,40.72906,-73.95779,3124,46 Ave & 5 St,40.74731,-73.95451,26886,Subscriber,1986,Male
2194,37,9/4/17 0:12,9/4/17 0:49,326,E 11 St & 1 Ave,40.72953837,-73.98426726,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16731,Subscriber,1986,Female
83,1,9/4/17 0:12,9/4/17 0:13,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,30824,Customer,NULL,Unknown
1571,26,9/4/17 0:12,9/4/17 0:38,434,9 Ave & W 18 St,40.74317449,-74.00366443,473,Rivington St & Chrystie St,40.72110063,-73.9919254,26478,Customer,NULL,Unknown
1299,22,9/4/17 0:12,9/4/17 0:34,532,S 5 Pl & S 4 St,40.710451,-73.960876,433,E 13 St & Avenue A,40.72955361,-73.98057249,21551,Customer,1981,Male
336,6,9/4/17 0:12,9/4/17 0:18,461,E 20 St & 2 Ave,40.73587678,-73.98205027,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,27571,Subscriber,1997,Male
355,6,9/4/17 0:12,9/4/17 0:18,461,E 20 St & 2 Ave,40.73587678,-73.98205027,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17637,Subscriber,1998,Male
1115,19,9/4/17 0:12,9/4/17 0:31,3085,Roebling St & N 4 St,40.71469,-73.95739,311,Norfolk St & Broome St,40.7172274,-73.98802084,25961,Customer,1994,Male
1971,33,9/4/17 0:12,9/4/17 0:45,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3409,Bergen St & Smith St,40.6867443,-73.99063168,16508,Subscriber,1988,Male
1134,19,9/4/17 0:12,9/4/17 0:31,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,319,Fulton St & Broadway,40.711066,-74.009447,29891,Subscriber,1991,Male
315,5,9/4/17 0:12,9/4/17 0:18,461,E 20 St & 2 Ave,40.73587678,-73.98205027,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,25235,Subscriber,1997,Male
446,7,9/4/17 0:13,9/4/17 0:20,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,326,E 11 St & 1 Ave,40.72953837,-73.98426726,14855,Subscriber,1990,Female
833,14,9/4/17 0:13,9/4/17 0:27,385,E 55 St & 2 Ave,40.75797322,-73.96603308,445,E 10 St & Avenue A,40.72740794,-73.98142006,25973,Subscriber,1971,Male
495,8,9/4/17 0:13,9/4/17 0:21,410,Suffolk St & Stanton St,40.72066442,-73.98517977,433,E 13 St & Avenue A,40.72955361,-73.98057249,18145,Subscriber,1984,Male
606,10,9/4/17 0:13,9/4/17 0:23,302,Avenue D & E 3 St,40.72082834,-73.97793172,382,University Pl & E 14 St,40.73492695,-73.99200509,28956,Subscriber,1991,Male
1070,18,9/4/17 0:13,9/4/17 0:31,3085,Roebling St & N 4 St,40.71469,-73.95739,311,Norfolk St & Broome St,40.7172274,-73.98802084,26821,Subscriber,1994,Male
411,7,9/4/17 0:13,9/4/17 0:20,529,W 42 St & 8 Ave,40.7575699,-73.99098507,490,8 Ave & W 33 St,40.751551,-73.993934,21150,Subscriber,1974,Male
559,9,9/4/17 0:13,9/4/17 0:23,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,27067,Customer,NULL,Unknown
373,6,9/4/17 0:13,9/4/17 0:20,458,11 Ave & W 27 St,40.751396,-74.005226,494,W 26 St & 8 Ave,40.74734825,-73.99723551,25899,Subscriber,1980,Unknown
715,12,9/4/17 0:13,9/4/17 0:25,478,11 Ave & W 41 St,40.76030096,-73.99884222,519,Pershing Square North,40.751873,-73.977706,15657,Subscriber,1977,Male
220,4,9/4/17 0:13,9/4/17 0:17,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,25590,Subscriber,1990,Female
544,9,9/4/17 0:13,9/4/17 0:23,490,8 Ave & W 33 St,40.751551,-73.993934,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,17380,Customer,NULL,Unknown
1582,26,9/4/17 0:14,9/4/17 0:40,476,E 31 St & 3 Ave,40.74394314,-73.97966069,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,30079,Subscriber,1977,Male
978,16,9/4/17 0:14,9/4/17 0:30,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,448,W 37 St & 10 Ave,40.75660359,-73.9979009,19357,Subscriber,1982,Male
40390,673,9/4/17 0:14,9/4/17 11:27,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3293,W 92 St & Broadway,40.7921,-73.9739,28602,Customer,NULL,Unknown
379,6,9/4/17 0:14,9/4/17 0:20,471,Grand St & Havemeyer St,40.71286844,-73.95698119,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,30695,Subscriber,1988,Male
385,6,9/4/17 0:14,9/4/17 0:20,471,Grand St & Havemeyer St,40.71286844,-73.95698119,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,28539,Subscriber,1988,Male
1445,24,9/4/17 0:14,9/4/17 0:38,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,317,E 6 St & Avenue B,40.72453734,-73.98185424,30537,Subscriber,1988,Male
612,10,9/4/17 0:14,9/4/17 0:24,309,Murray St & West St,40.7149787,-74.013012,127,Barrow St & Hudson St,40.73172428,-74.00674436,30546,Subscriber,1981,Male
750,13,9/4/17 0:14,9/4/17 0:27,531,Forsyth St & Broome St,40.71893904,-73.99266288,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16697,Subscriber,1981,Male
621,10,9/4/17 0:14,9/4/17 0:25,476,E 31 St & 3 Ave,40.74394314,-73.97966069,382,University Pl & E 14 St,40.73492695,-73.99200509,29559,Subscriber,1983,Male
388,6,9/4/17 0:14,9/4/17 0:21,319,Fulton St & Broadway,40.711066,-74.009447,279,Peck Slip & Front St,40.707873,-74.00167,25950,Subscriber,1993,Male
200,3,9/4/17 0:15,9/4/17 0:18,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,15322,Subscriber,1981,Male
569,9,9/4/17 0:15,9/4/17 0:24,293,Lafayette St & E 8 St,40.73020661,-73.99102628,3263,Cooper Square & E 7 St,40.7292365,-73.99086803,27850,Subscriber,1967,Male
348,6,9/4/17 0:15,9/4/17 0:20,251,Mott St & Prince St,40.72317958,-73.99480012,308,St James Pl & Oliver St,40.71307916,-73.99851193,28811,Subscriber,1992,Male
320,5,9/4/17 0:15,9/4/17 0:20,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,26491,Subscriber,1969,Female
399,7,9/4/17 0:15,9/4/17 0:21,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,28275,Customer,NULL,Unknown
884,15,9/4/17 0:15,9/4/17 0:30,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,16457,Subscriber,1990,Male
1595,27,9/4/17 0:15,9/4/17 0:42,527,E 33 St & 2 Ave,40.744023,-73.976056,310,State St & Smith St,40.68926942,-73.98912867,25481,Subscriber,1983,Male
812,14,9/4/17 0:15,9/4/17 0:29,462,W 22 St & 10 Ave,40.74691959,-74.00451887,479,9 Ave & W 45 St,40.76019252,-73.9912551,28229,Subscriber,1979,Male
781,13,9/4/17 0:15,9/4/17 0:28,3159,W 67 St & Broadway,40.77492513,-73.98266566,173,Broadway & W 49 St,40.76068327,-73.98452729,19388,Customer,1972,Male
410,7,9/4/17 0:16,9/4/17 0:22,483,E 12 St & 3 Ave,40.73223272,-73.98889957,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,27802,Subscriber,1972,Female
2091,35,9/4/17 0:16,9/4/17 0:50,3263,Cooper Square & E 7 St,40.7292365,-73.99086803,3428,8 Ave & W 16 St,40.740983,-74.001702,29821,Subscriber,1987,Male
499,8,9/4/17 0:16,9/4/17 0:24,309,Murray St & West St,40.7149787,-74.013012,127,Barrow St & Hudson St,40.73172428,-74.00674436,26141,Subscriber,1984,Female
1128,19,9/4/17 0:16,9/4/17 0:35,524,W 43 St & 6 Ave,40.75527307,-73.98316936,468,Broadway & W 56 St,40.7652654,-73.98192338,31028,Subscriber,1994,Male
754,13,9/4/17 0:16,9/4/17 0:29,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,482,W 15 St & 7 Ave,40.73935542,-73.99931783,30630,Subscriber,1955,Female
416,7,9/4/17 0:16,9/4/17 0:23,498,Broadway & W 32 St,40.74854862,-73.98808416,334,W 20 St & 7 Ave,40.74238787,-73.99726235,27918,Subscriber,1971,Female
689,11,9/4/17 0:16,9/4/17 0:28,248,Laight St & Hudson St,40.72185379,-74.00771779,346,Bank St & Hudson St,40.73652889,-74.00618026,30136,Subscriber,1996,Female
1070,18,9/4/17 0:16,9/4/17 0:34,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,430,York St & Jay St,40.7014851,-73.98656928,28629,Subscriber,1994,Male
1445,24,9/4/17 0:17,9/4/17 0:41,387,Centre St & Chambers St,40.71273266,-74.0046073,392,Jay St & Tech Pl,40.695065,-73.987167,30712,Customer,NULL,Unknown
1260,21,9/4/17 0:17,9/4/17 0:38,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,3311,Columbia St & Kane St,40.68763155,-74.0016256,30251,Customer,NULL,Unknown
1454,24,9/4/17 0:17,9/4/17 0:41,387,Centre St & Chambers St,40.71273266,-74.0046073,392,Jay St & Tech Pl,40.695065,-73.987167,30928,Customer,NULL,Unknown
915,15,9/4/17 0:17,9/4/17 0:32,326,E 11 St & 1 Ave,40.72953837,-73.98426726,376,John St & William St,40.70862144,-74.00722156,25083,Subscriber,1982,Male
458,8,9/4/17 0:17,9/4/17 0:24,508,W 46 St & 11 Ave,40.76341379,-73.99667444,465,Broadway & W 41 St,40.75513557,-73.98658032,25130,Subscriber,1979,Male
776,13,9/4/17 0:17,9/4/17 0:30,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,346,Bank St & Hudson St,40.73652889,-74.00618026,28263,Subscriber,1988,Male
1548,26,9/4/17 0:17,9/4/17 0:43,3109,Banker St & Meserole Ave,40.72606,-73.95621,3435,Grand St & Elizabeth St,40.718822,-73.99596,25143,Subscriber,1995,Female
648,11,9/4/17 0:17,9/4/17 0:28,305,E 58 St & 3 Ave,40.76095756,-73.96724467,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17199,Subscriber,1983,Male
1419,24,9/4/17 0:17,9/4/17 0:41,387,Centre St & Chambers St,40.71273266,-74.0046073,392,Jay St & Tech Pl,40.695065,-73.987167,30292,Customer,NULL,Unknown
195,3,9/4/17 0:17,9/4/17 0:20,528,2 Ave & E 31 St,40.74290902,-73.97706058,2012,E 27 St & 1 Ave,40.739445,-73.976806,27942,Subscriber,1982,Male
184,3,9/4/17 0:17,9/4/17 0:20,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3430,Richardson St & N Henry St,40.71907891,-73.9422369,18762,Subscriber,1990,Male
416,7,9/4/17 0:18,9/4/17 0:24,457,Broadway & W 58 St,40.76695317,-73.98169333,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,21500,Customer,NULL,Unknown
1256,21,9/4/17 0:18,9/4/17 0:39,3282,5 Ave & E 88 St,40.78307,-73.95939,492,W 33 St & 7 Ave,40.75019995,-73.99093085,27938,Subscriber,1977,Male
1198,20,9/4/17 0:18,9/4/17 0:38,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,3311,Columbia St & Kane St,40.68763155,-74.0016256,30516,Subscriber,1975,Male
899,15,9/4/17 0:18,9/4/17 0:33,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,30474,Subscriber,1982,Male
1034,17,9/4/17 0:18,9/4/17 0:35,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,30209,Customer,NULL,Unknown
225,4,9/4/17 0:18,9/4/17 0:22,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,26066,Subscriber,1961,Male
319,5,9/4/17 0:18,9/4/17 0:23,434,9 Ave & W 18 St,40.74317449,-74.00366443,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,25134,Subscriber,1996,Male
426,7,9/4/17 0:18,9/4/17 0:25,319,Fulton St & Broadway,40.711066,-74.009447,295,Pike St & E Broadway,40.71406667,-73.99293911,24916,Subscriber,1974,Male
361,6,9/4/17 0:18,9/4/17 0:24,3242,Schermerhorn St & Court St,40.69102926,-73.99183363,3386,1 Pl & Clinton St,40.6809591,-73.99905709,28563,Subscriber,1985,Male
181,3,9/4/17 0:18,9/4/17 0:21,465,Broadway & W 41 St,40.75513557,-73.98658032,465,Broadway & W 41 St,40.75513557,-73.98658032,16551,Customer,NULL,Unknown
418,7,9/4/17 0:18,9/4/17 0:25,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,385,E 55 St & 2 Ave,40.75797322,-73.96603308,28334,Subscriber,1991,Female
973,16,9/4/17 0:18,9/4/17 0:35,3440,Fulton St & Adams St,40.69241829,-73.98949474,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,29066,Customer,NULL,Unknown
255,4,9/4/17 0:18,9/4/17 0:23,312,Allen St & Stanton St,40.722055,-73.989111,326,E 11 St & 1 Ave,40.72953837,-73.98426726,18347,Subscriber,1981,Male
371,6,9/4/17 0:18,9/4/17 0:25,457,Broadway & W 58 St,40.76695317,-73.98169333,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,24895,Customer,NULL,Unknown
965,16,9/4/17 0:19,9/4/17 0:35,3224,W 13 St & Hudson St,40.73997354,-74.00513873,403,E 2 St & 2 Ave,40.72502876,-73.99069656,28655,Subscriber,1985,Male
963,16,9/4/17 0:19,9/4/17 0:35,3224,W 13 St & Hudson St,40.73997354,-74.00513873,403,E 2 St & 2 Ave,40.72502876,-73.99069656,29433,Subscriber,1982,Male
366,6,9/4/17 0:19,9/4/17 0:25,229,Great Jones St,40.72743423,-73.99379025,394,E 9 St & Avenue C,40.72521311,-73.97768752,16627,Subscriber,1985,Male
328,5,9/4/17 0:19,9/4/17 0:24,428,E 3 St & 1 Ave,40.72467721,-73.98783413,504,1 Ave & E 16 St,40.73221853,-73.98165557,26610,Subscriber,1985,Male
898,15,9/4/17 0:19,9/4/17 0:34,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3467,W Broadway & Spring Street,40.72494672,-74.00165856,26508,Customer,NULL,Unknown
892,15,9/4/17 0:19,9/4/17 0:34,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3467,W Broadway & Spring Street,40.72494672,-74.00165856,27210,Customer,NULL,Unknown
425,7,9/4/17 0:19,9/4/17 0:26,383,Greenwich Ave & Charles St,40.735238,-74.000271,453,W 22 St & 8 Ave,40.74475148,-73.99915362,29375,Subscriber,1973,Male
389,6,9/4/17 0:19,9/4/17 0:25,383,Greenwich Ave & Charles St,40.735238,-74.000271,453,W 22 St & 8 Ave,40.74475148,-73.99915362,16091,Subscriber,1977,Female
513,9,9/4/17 0:19,9/4/17 0:28,527,E 33 St & 2 Ave,40.744023,-73.976056,492,W 33 St & 7 Ave,40.75019995,-73.99093085,30043,Subscriber,1994,Male
1455,24,9/4/17 0:19,9/4/17 0:44,474,5 Ave & E 29 St,40.7451677,-73.98683077,402,Broadway & E 22 St,40.7403432,-73.98955109,17853,Customer,NULL,Unknown
1328,22,9/4/17 0:19,9/4/17 0:42,72,W 52 St & 11 Ave,40.76727216,-73.99392888,405,Washington St & Gansevoort St,40.739323,-74.008119,25216,Customer,NULL,Unknown
1631,27,9/4/17 0:19,9/4/17 0:47,267,Broadway & W 36 St,40.75097711,-73.98765428,3137,5 Ave & E 73 St,40.77282817,-73.96685276,27568,Customer,NULL,Unknown
759,13,9/4/17 0:19,9/4/17 0:32,3255,8 Ave & W 31 St,40.75058535,-73.99468482,3263,Cooper Square & E 7 St,40.7292365,-73.99086803,27117,Subscriber,1987,Male
1615,27,9/4/17 0:20,9/4/17 0:47,267,Broadway & W 36 St,40.75097711,-73.98765428,3137,5 Ave & E 73 St,40.77282817,-73.96685276,30142,Customer,NULL,Unknown
232,4,9/4/17 0:20,9/4/17 0:24,504,1 Ave & E 16 St,40.73221853,-73.98165557,317,E 6 St & Avenue B,40.72453734,-73.98185424,30889,Subscriber,1990,Male
452,8,9/4/17 0:20,9/4/17 0:27,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3116,Huron St & Franklin St,40.73266,-73.95826,29901,Subscriber,1983,Male
139,2,9/4/17 0:20,9/4/17 0:22,3094,Graham Ave & Withers St,40.7169811,-73.94485918,3430,Richardson St & N Henry St,40.71907891,-73.9422369,27267,Subscriber,1970,Male
387,6,9/4/17 0:20,9/4/17 0:26,3141,1 Ave & E 68 St,40.76500525,-73.95818491,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,27506,Subscriber,1987,Male
1422,24,9/4/17 0:20,9/4/17 0:44,474,5 Ave & E 29 St,40.7451677,-73.98683077,402,Broadway & E 22 St,40.7403432,-73.98955109,18837,Customer,NULL,Unknown
291,5,9/4/17 0:20,9/4/17 0:25,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,30592,Subscriber,1980,Male
1677,28,9/4/17 0:20,9/4/17 0:48,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3224,W 13 St & Hudson St,40.73997354,-74.00513873,25794,Customer,NULL,Unknown
123,2,9/4/17 0:21,9/4/17 0:23,3402,Court St & State St,40.6902375,-73.99203074,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,17250,Subscriber,1988,Male
1519,25,9/4/17 0:21,9/4/17 0:46,485,W 37 St & 5 Ave,40.75038009,-73.98338988,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,15824,Subscriber,1985,Female
